scientificName
Xylocopa (Neoxylocopa)
Xylocopa (Ctenoxylocopa) fenestrata
Xylocopa (Ctenoxylocopa) basalis
Xeromelecta (Xeromelecta) larreae
Xeromelecta (Melectomorpha) interrupta
Xeromelecta (Melectomorpha) californica
Xenoglossa (Xenoglossa) patricia
Xenoglossa (Xenoglossa) angustior
Xenoglossa (Eoxenoglossa) strenua
Xenoglossa (Eoxenoglossa) kansensis
Xenochilicola wilmattae
Xanthesma (Xenohesma) stagei
Trigonisca Trigonisca pipioli
Trigonisca Trigonisca maya
Trigonisca Trigonisca buyssoni
Trigonisca Trigonisca
Trigonisca Dolichotrigona longitarsis, near
Trigona trinidadensis
Trigona corvina, near
Trigona cilipes, near
Trigona Koilotrigona fulviventris fulviventris
Trigona Koilotrigona fulviventris
Trichocolletes (Trichocolletes)
Trachusa (Ulanthidium) notophila
Trachusa (Paraanthidium) jugatorium perpictum
Trachusa (Paraanthidium) dumerlei
Trachusa (Heteranthidium) zebratum
Trachusa (Heteranthidium) larreae
Trachusa (Heteranthidium) cordaticeps
Trachusa (Archianthidium) verhoeffi
Thygater (Thygater) montezuma
Thygater (Thygater) analis
Thrincostoma (Thrincostoma) fulvipes
Tetraloniella (Tetraloniella) salicariae
Tetraloniella (Tetraloniella) pruinosa
Tetraloniella (Tetraloniella) graja
Tetraloniella (Tetraloniella) fuscipes
Tetraloniella (Tetraloniella) dentata
Tetraloniella (Tetraloniella) claripennis
Tetraloniella (Tetraloniella) amoena
Tetraloniella (Tetraloniella) alticincta
Tetraloniella (Tetraloniella)
Tetraloniella (Glazunovia) nigriceps
Tetralonia (Thygatina) macroceps
Tetralonia (Tetralonia) scabiosae
Tetralonia (Tetralonia) nana
Tetralonia (Tetralonia) malvae
Tetragonula Tetragonula pagdeni
Tetragonula Tetragonula laeviceps
Tetragonula Tetragonula iridipennis
Tetragonula Tetragonula geissleri
Tetragonula Tetragonula carbonaria group
Tetragonula Tetragonula
Syntrichalonia venusta venusta
Syntrichalonia venusta caritata
Svastra (Svastra) flavitarsis
Svastra (Svastra)
Svastra (Idiomelissodes) duplocincta
Svastra (Epimelissodes) sila
Svastra (Epimelissodes) petulca petulca suffusa intergrades
Svastra (Epimelissodes) petulca
Svastra (Epimelissodes) obliqua
Svastra (Epimelissodes) obilqua obliqua expurgata intermediates
Svastra (Epimelissodes) nitida
Svastra (Epimelissodes) machaerantherae
Svastra (Epimelissodes) helianthelli
Svastra (Epimelissodes) grandissima
Svastra (Epimelissodes) aegis
Svastra (Brachymelissodes) cressonii
Stelis (Stelis) montana
Stelis (Stelis) minuta
Stelis (Stelis) micheneri
Stelis (Stelis) lateralis
Stelis (Stelis) lamelliterga
Stelis (Stelis) calliphorina
Stelis (Stelis) anthracina
Stelis (Stelis)
Stelis (Dolichostelis) rudbeckiarum
Stelis (Dolichostelis) perpulchra
Stelis (Dolichostelis) perparvus
Stelis (Dolichostelis) costaricensis
Stelis (Dolichostelis) costalis
Stelis (Dolichostelis)
Stelis albosignata
Sphecodosoma (Michenerula) beameri
Sphecodes cresonii_atlantis
Sphecodes (Sphecodium)
Sphecodes (Sphecodes)
Sphecodes (Proteraner)
Sphecodes (Arctosphecodes)
Scaptotrigona panamensis
Scaptotrigona hylaeana
Scaptotrigona Scaptotrigona pectoralis
Scaptotrigona Scaptotrigona insularis
Scaptotrigona Scaptotrigona barrocoloradensis
Scaptotrigona Sakagamilla tubiba
Scaptotrigona Gymnotrigona hellwegeri
Scaptotrigona Eoscaptotrigona luteipennis
Scaptotrigona Astegotrigona mexicana
Rophites (Rophitoides) canus
Rophites (Rophites) pillichi
Rophites (Rophites) hartmanni
Rophites (Rophites) algirus montanus
Rediviva lepidos
Pterosarus nebraskensis
Pseudopanurgus nebrascensis (Crawford, 1903)
Pseudoanthidium (Pseudoanthidium) tenellum
Pseudoanthidium (Pseudoanthidium) lituratum
Pseudoanthidium (Exanthidium) wahrmanicum
Pseudapis (Pseudapis) oxybeloides
Pseudapis (Pseudapis) lobata
Pseudapis (Pseudapis) armata
Pseudapis (Pachynomia) durbanensis
Pseudapis (Nomiapis) monstrosa
Pseudapis (Nomiapis) fugax
Pseudapis (Nomiapis) diversipes
Pseudagapostemon (Pseudagapostemon) olivaceospendens
Pseudagapostemon (Neagapostemon) puelchanus
Protosmia (Chelostomopsis) rubifloris
Protosmia (Chelostomopsis) longiceps
Protosmia (Chelostomopsis)
Protandrena (Pterosarus) solidaginis renimaculatus
Protandrena (Pterosarus) ornatipes
Protandrena (Pterosarus) occidus
Protandrena (Pterosarus) leucopterus
Protandrena (Pterosarus) didirupa
Protandrena (Pterosarus) communis
Protandrena (Pterosarus) citripes
Protandrena (Pterosarus) boylei
Protandrena (Pterosarus) bidentis barberi
Protandrena (Pterosarus) atricornis
Protandrena (Pterosarus)
Protandrena (Protandrena) verbesinae
Protandrena (Protandrena) texana
Protandrena (Protandrena) pectidis
Protandrena (Protandrena) mexicanorum
Protandrena (Protandrena) kansensis
Protandrena (Protandrena) hurdi
Protandrena (Protandrena) euphorbiae
Protandrena (Protandrena) cockerelli
Protandrena (Protandrena) angusticeps
Protandrena (Parasarus) bancrofti
Protandrena (Andinopanurgus) guarnensis
Plesianthidium (Spinanthidiellum) volkmanni
Plesianthidium (Spinanthidiellum) calvini
Plebeia Plebeia pulchra
Plebeia Plebeia frontalis
Perdita elongaticeps
Perdita (Pygoperdita) montereyensis
Perdita (Pygoperdita) malacothricis
Perdita (Pygoperdita) leucostoma
Perdita (Pygoperdita) fieldi
Perdita (Pygoperdita) distropica
Perdita (Pygoperdita) cowaniae
Perdita (Pygoperdita) bohartorum
Perdita (Procockerellia) albonotata
Perdita (Perditella) minima
Perdita (Perditella) marcialis
Perdita (Perditella) larreae
Perdita (Perditella) cladothricis
Perdita (Perdita) zonalis
